sourceName,sourceVersion,productType,device,startDate,endDate,activityType,duration,durationUnit,totalEnergyBurned,totalDistance,totalSwimmingStrokeCount,totalFlightsClimbed,HKAverageMETs,HKIndoorWorkout,HKTimeZone,HKWeatherTemperature,HKWeatherHumidity,HKElevationAscended,HKSwimmingLocationType,HKLapLength,date,year,day,EnergyBurnedperMinute,month,durationInMinutes,ts,endts
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-11-19 23:02:37 +0000,2023-11-19 23:32:55 +0000,Tennis,1818.150496006012,sec,141.594 kcal,582.247 m,,,6.47013 kcal/hr·kg,0.0,Asia/Seoul,33.62 degF,8600 %,,,,2023-11-19,2023,Sunday,4.672682497220465,11,30.302508266766868,23:02:37,23:32:55
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-12-05 22:02:18 +0000,2023-12-05 23:50:51 +0000,Tennis,6513.103556990624,sec,696.069 kcal,3941.62 m,,,9.1353 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-12-05,2023,Tuesday,6.412325496525207,12,108.55172594984374,22:02:18,23:50:51
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2832dfe80>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-01-07 22:32:42 +0000,2024-01-07 23:21:27 +0000,Tennis,2924.9741328954697,sec,267.531 kcal,938.998 m,,,7.98431 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-01-07,2024,Sunday,5.487863916290452,1,48.74956888159116,22:32:42,23:21:27
Heewon의 Apple Watch,9.2,"Watch5,9","<<HKDevice: 0x2831e7700>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.2>",2023-01-02 22:05:48 +0000,2023-01-02 23:02:27 +0000,Pilates,3398.9258530139923,sec,112.4 kcal,,,,3.67291 kcal/hr·kg,0.0,Asia/Seoul,13.442 degF,7600 %,,,,2023-01-02,2023,Monday,1.9841562574893385,1,56.64876421689987,22:05:48,23:02:27
Heewon의 Apple Watch,9.2,"Watch5,9","<<HKDevice: 0x2831e7700>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.2>",2023-01-08 21:58:35 +0000,2023-01-08 22:49:16 +0000,Pilates,3041.1223549842834,sec,76.868 kcal,,,,2.86956 kcal/hr·kg,0.0,Asia/Seoul,32.846 degF,8000 %,,,,2023-01-08,2023,Sunday,1.516571667181025,1,50.68537258307139,21:58:35,22:49:16
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-09-05 10:00:16 +0000,2023-09-05 10:53:42 +0000,Pilates,3206.131736040116,sec,103.016 kcal,,,,3.60816 kcal/hr·kg,0.0,Asia/Seoul,82.526 degF,7100 %,,,,2023-09-05,2023,Tuesday,1.927855905145709,9,53.43552893400193,10:00:16,10:53:42
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-09-06 12:00:15 +0000,2023-09-06 12:50:37 +0000,Pilates,3022.12082195282,sec,98.9802 kcal,,,,3.63249 kcal/hr·kg,0.0,Asia/Seoul,79.178 degF,6500 %,,,,2023-09-06,2023,Wednesday,1.9651140208757392,9,50.36868036588033,12:00:15,12:50:37
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-09-11 22:57:44 +0000,2023-09-11 23:53:48 +0000,Pilates,3364.617056965828,sec,131.348 kcal,,,,4.07133 kcal/hr·kg,0.0,Asia/Seoul,71.582 degF,8700 %,,,,2023-09-11,2023,Monday,2.3422814146662163,9,56.07695094943047,22:57:44,23:53:48
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-09-13 12:27:52 +0000,2023-09-13 13:22:49 +0000,Pilates,3296.6963909864426,sec,122.324 kcal,,,,3.96024 kcal/hr·kg,0.0,Asia/Seoul,69.548 degF,9300 %,,,,2023-09-13,2023,Wednesday,2.22630146350962,9,54.944939849774045,12:27:52,13:22:49
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-10-03 09:59:15 +0000,2023-10-03 10:51:33 +0000,Pilates,3138.339697003365,sec,115.859 kcal,,,,3.96081 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-10-03,2023,Tuesday,2.215037462846249,10,52.30566161672275,09:59:15,10:51:33
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-10-09 02:00:32 +0000,2023-10-09 02:54:16 +0000,Pilates,3224.209529042244,sec,151.926 kcal,,,,4.75875 kcal/hr·kg,0.0,Asia/Seoul,65.39 degF,6400 %,,,,2023-10-09,2023,Monday,2.827223205530253,10,53.7368254840374,02:00:32,02:54:16
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-10-25 11:30:24 +0000,2023-10-25 12:23:22 +0000,Pilates,3178.282709002495,sec,120.969 kcal,,,,4.05742 kcal/hr·kg,0.0,Asia/Seoul,58.352 degF,8000 %,,,,2023-10-25,2023,Wednesday,2.283667207904853,10,52.97137848337491,11:30:24,12:23:22
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-01-06 03:02:23 +0000,2024-01-06 03:55:50 +0000,Pilates,3207.5064030885696,sec,150.116 kcal,,,,4.77468 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-01-06,2024,Saturday,2.8080879250395343,1,53.45844005147616,03:02:23,03:55:50
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-01-28 02:11:44 +0000,2024-01-28 04:49:06 +0000,Pilates,9442.24172592163,sec,356.658 kcal,,,,4.0325 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-01-28,2024,Sunday,2.2663558740772713,1,157.3706954320272,02:11:44,04:49:06
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-02-18 02:12:45 +0000,2024-02-18 03:59:26 +0000,Pilates,5697.179863095284,sec,220.957 kcal,,,,3.88921 kcal/hr·kg,0.0,Asia/Seoul,49.064 degF,5900 %,,,,2024-02-18,2024,Sunday,2.3270144735780254,2,94.95299771825474,02:12:45,03:59:26
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-03-11 11:24:38 +0000,2024-03-11 12:26:31 +0000,Pilates,3713.8322920799255,sec,128.35 kcal,,,,3.64626 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-03-11,2024,Monday,2.07359928891325,3,61.89720486799876,11:24:38,12:26:31
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-03-14 10:58:59 +0000,2024-03-14 11:53:58 +0000,Pilates,3299.233433008194,sec,93.142 kcal,,,,3.21302 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-03-14,2024,Thursday,1.6938843866238549,3,54.9872238834699,10:58:59,11:53:58
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-03-23 02:15:18 +0000,2024-03-23 02:52:06 +0000,Pilates,2207.755581021309,sec,87.411 kcal,,,,4.23967 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2024-03-23,2024,Saturday,2.375561880619873,3,36.795926350355145,02:15:18,02:52:06
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e6b70>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2024-03-23 03:00:38 +0000,2024-03-23 04:13:26 +0000,Pilates,4367.268544793129,sec,167.828 kcal,,,,,0.0,Asia/Seoul,,,,,,2024-03-23,2024,Saturday,2.305715780176963,3,72.78780907988548,03:00:38,04:13:26
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283142850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-15 01:20:59 +0000,2023-08-15 02:08:50 +0000,Hiking,2871.4448150396347,sec,205.681 kcal,1849.73 m,,,6.45814 kcal/hr·kg,0.0,Asia/Seoul,83.066 degF,7000 %,21990 cm,,,2023-08-15,2023,Tuesday,4.297787627804249,8,47.85741358399391,01:20:59,02:08:50
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283142850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-15 02:09:02 +0000,2023-08-15 02:47:53 +0000,Hiking,2047.354742050171,sec,81.0787 kcal,1490.45 m,,,3.89367 kcal/hr·kg,0.0,Asia/Seoul,84.974 degF,6800 %,749 cm,,,2023-08-15,2023,Tuesday,2.3761011709815305,8,34.12257903416951,02:09:02,02:47:53
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283142850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-27 01:26:03 +0000,2023-08-27 02:06:13 +0000,Hiking,2409.410206079483,sec,189.867 kcal,1901.08 m,,,7.06967 kcal/hr·kg,0.0,Asia/Seoul,79.412 degF,7100 %,22638 cm,,,2023-08-27,2023,Sunday,4.728136359369349,8,40.156836767991386,01:26:03,02:06:13
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x283142850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-27 02:18:13 +0000,2023-08-27 02:53:26 +0000,Hiking,2113.315623044968,sec,94.791 kcal,1800.37 m,,,4.61533 kcal/hr·kg,0.0,Asia/Seoul,,,5248 cm,,,2023-08-27,2023,Sunday,2.6912496827166925,8,35.22192705074947,02:18:13,02:53:26
Heewon의 Apple Watch,9.2,"Watch5,9","<<HKDevice: 0x2831e4050>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.2>",2023-01-02 23:02:56 +0000,2023-01-02 23:45:45 +0000,Yoga,2569.002233028412,sec,103.722 kcal,,,,4.01983 kcal/hr·kg,0.0,Asia/Seoul,13.37 degF,7700 %,,,,2023-01-02,2023,Monday,2.4224657806792855,1,42.816703883806866,23:02:56,23:45:45
Heewon의 Apple Watch,9.2,"Watch5,9","<<HKDevice: 0x2831e4050>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.2>",2023-01-03 21:48:10 +0000,2023-01-03 22:43:19 +0000,Yoga,3309.4968299865723,sec,148.869 kcal,,,,4.31975 kcal/hr·kg,0.0,Asia/Seoul,16.16 degF,7600 %,,,,2023-01-03,2023,Tuesday,2.698942002019153,1,55.158280499776204,21:48:10,22:43:19
Heewon의 Apple Watch,9.2,"Watch5,9","<<HKDevice: 0x2831e4050>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.2>",2023-01-04 21:50:28 +0000,2023-01-04 22:44:57 +0000,Yoga,3269.6691110134125,sec,134.76 kcal,,,,4.11068 kcal/hr·kg,0.0,Asia/Seoul,16.268 degF,8200 %,,,,2023-01-04,2023,Wednesday,2.4729107825513026,1,54.494485183556876,21:50:28,22:44:57
Heewon의 Apple Watch,9.3,"Watch5,9","<<HKDevice: 0x2831e7700>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3>",2023-02-05 05:59:56 +0000,2023-02-05 07:07:25 +0000,Yoga,4049.676573038101,sec,202.263 kcal,,,,4.90365 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-02-05,2023,Sunday,2.996728203135402,2,67.49460955063502,05:59:56,07:07:25
Heewon의 Apple Watch,9.3,"Watch5,9","<<HKDevice: 0x2831e7700>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3>",2023-02-06 10:50:56 +0000,2023-02-06 11:50:53 +0000,Yoga,3597.0278539657597,sec,167.376 kcal,,,,4.60009 kcal/hr·kg,0.0,Asia/Seoul,36.302 degF,6700 %,,,,2023-02-06,2023,Monday,2.7919049859255263,2,59.95046423276266,10:50:56,11:50:53
Heewon의 Apple Watch,9.3,"Watch5,9","<<HKDevice: 0x2831e7700>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3>",2023-02-11 23:57:51 +0000,2023-02-12 01:03:55 +0000,Yoga,3964.23436498642,sec,168.234 kcal,,,,4.30698 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-02-11,2023,Saturday,2.5462773061941757,2,66.07057274977367,23:57:51,01:03:55
Heewon의 Apple Watch,9.3,"Watch5,9","<<HKDevice: 0x2831e7700>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3>",2023-02-14 10:48:32 +0000,2023-02-14 11:52:14 +0000,Yoga,3822.644798994064,sec,153.741 kcal,,,,3.93531 kcal/hr·kg,0.0,Asia/Seoul,36.302 degF,5100 %,,,,2023-02-14,2023,Tuesday,2.413109374542839,2,63.71074664990106,10:48:32,11:52:14
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-02-21 11:55:41 +0000,2023-02-21 13:00:29 +0000,Yoga,3887.9668159484863,sec,181.445 kcal,,,,4.47056 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-02-21,2023,Tuesday,2.8001010593358533,2,64.79944693247477,11:55:41,13:00:29
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-02-24 09:38:20 +0000,2023-02-24 10:40:59 +0000,Yoga,3758.329998016357,sec,174.543 kcal,,,,4.16836 kcal/hr·kg,0.0,Asia/Seoul,37.13 degF,3600 %,,,,2023-02-24,2023,Friday,2.786498260005752,2,62.638833300272616,09:38:20,10:40:59
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-03-21 11:55:40 +0000,2023-03-21 13:00:09 +0000,Yoga,3869.241690993309,sec,197.552 kcal,,,,4.72116 kcal/hr·kg,0.0,Asia/Seoul,53.87 degF,4200 %,,,,2023-03-21,2023,Tuesday,3.063421969113817,3,64.48736151655515,11:55:40,13:00:09
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-04 12:00:05 +0000,2023-04-04 13:00:07 +0000,Yoga,3602.1648530960083,sec,193.713 kcal,,,,5.15926 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-04-04,2023,Tuesday,3.2266096844541665,4,60.03608088493347,12:00:05,13:00:07
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-13 11:57:11 +0000,2023-04-13 13:00:45 +0000,Yoga,3813.83523607254,sec,133.583 kcal,,,,3.85456 kcal/hr·kg,0.0,Asia/Seoul,56.768 degF,3400 %,,,,2023-04-13,2023,Thursday,2.101553817582788,4,63.563920601209,11:57:11,13:00:45
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-18 11:59:47 +0000,2023-04-18 13:01:45 +0000,Yoga,3717.881466984749,sec,196.115 kcal,,,,4.78011 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-04-18,2023,Tuesday,3.1649475930019664,4,61.96469111641248,11:59:47,13:01:45
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-25 22:59:48 +0000,2023-04-25 23:41:12 +0000,Yoga,2484.330780982971,sec,94.0833 kcal,,,,4.06833 kcal/hr·kg,0.0,Asia/Seoul,49.604 degF,7500 %,,,,2023-04-25,2023,Tuesday,2.2722408961042024,4,41.405513016382855,22:59:48,23:41:12
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-28 12:26:19 +0000,2023-04-28 12:37:28 +0000,Yoga,669.5225698947906,sec,45.1959 kcal,,,,6.0305 kcal/hr·kg,0.0,Asia/Seoul,60.422 degF,7300 %,,,,2023-04-28,2023,Friday,4.050280187606114,4,11.15870949824651,12:26:19,12:37:28
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-03 11:59:59 +0000,2023-05-03 13:00:35 +0000,Yoga,3636.117313027382,sec,148.97 kcal,,,,4.17667 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-05-03,2023,Wednesday,2.4581715138773053,5,60.601955217123034,11:59:59,13:00:35
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-11 10:50:53 +0000,2023-05-11 11:52:43 +0000,Yoga,3710.0755610466,sec,197.809 kcal,,,,5.0403 kcal/hr·kg,0.0,Asia/Seoul,65.156 degF,4300 %,,,,2023-05-11,2023,Thursday,3.1990022318175977,5,61.83459268411,10:50:53,11:52:43
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-16 12:01:33 +0000,2023-05-16 13:01:13 +0000,Yoga,3579.453167080879,sec,205.972 kcal,,,,5.50027 kcal/hr·kg,0.0,Asia/Seoul,70.916 degF,5200 %,,,,2023-05-16,2023,Tuesday,3.452572061468952,5,59.65755278468132,12:01:33,13:01:13
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-19 12:02:32 +0000,2023-05-19 12:59:27 +0000,Yoga,3414.775959968567,sec,189.245 kcal,,,,5.18279 kcal/hr·kg,0.0,Asia/Seoul,70.952 degF,5800 %,,,,2023-05-19,2023,Friday,3.3251669020489767,5,56.91293266614278,12:02:32,12:59:27
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-05-21 05:57:43 +0000,2023-05-21 07:03:05 +0000,Yoga,3921.9507550001135,sec,168.539 kcal,,,,4.40545 kcal/hr·kg,0.0,Asia/Seoul,72.806 degF,4100 %,,,,2023-05-21,2023,Sunday,2.5783954546363765,5,65.36584591666856,05:57:43,07:03:05
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-06-13 21:58:55 +0000,2023-06-13 22:41:39 +0000,Yoga,2563.9788160324097,sec,108.01 kcal,,,,4.22378 kcal/hr·kg,0.0,Asia/Seoul,62.51 degF,8900 %,,,,2023-06-13,2023,Tuesday,2.5275559842683517,6,42.73298026720683,21:58:55,22:41:39
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-06-15 10:51:59 +0000,2023-06-15 11:51:47 +0000,Yoga,3587.6660820245743,sec,170.038 kcal,,,,4.42233 kcal/hr·kg,0.0,Asia/Seoul,72.932 degF,6600 %,,,,2023-06-15,2023,Thursday,2.8437094664737304,6,59.794434700409575,10:51:59,11:51:47
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831e7340>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-07-16 06:02:32 +0000,2023-07-16 07:10:05 +0000,Yoga,4052.532438993454,sec,167.236 kcal,,,,4.15329 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-07-16,2023,Sunday,2.476022129632164,7,67.54220731655757,06:02:32,07:10:05
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831433e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-07-07 21:22:07 +0000,2023-07-07 23:15:26 +0000,Golf,6799.359640002251,sec,314.656 kcal,2237.17 m,,,2.87152 kcal/hr·kg,0.0,Asia/Seoul,68.45 degF,9400 %,,,,2023-07-07,2023,Friday,2.7766379482162162,7,113.32266066670418,21:22:07,23:15:26
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831433e0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-07-08 00:05:27 +0000,2023-07-08 02:21:20 +0000,Golf,8152.152016043663,sec,403.576 kcal,2701.03 m,,,3.22754 kcal/hr·kg,0.0,Asia/Seoul,72.788 degF,8800 %,,,,2023-07-08,2023,Saturday,2.9703273383942146,7,135.86920026739438,00:05:27,02:21:20
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831da530>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-02-20 12:59:08 +0000,2023-02-20 13:25:23 +0000,CoreTraining,1340.7289570569992,sec,79.7632 kcal,,,,5.51418 kcal/hr·kg,0.0,Asia/Seoul,25.178 degF,5100 %,,,,2023-02-20,2023,Monday,3.5695447426638514,2,22.345482617616653,12:59:08,13:25:23
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831da530>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-03-21 22:12:12 +0000,2023-03-21 22:32:27 +0000,CoreTraining,1215.4254109859469,sec,82.3496 kcal,,,,6.34291 kcal/hr·kg,0.0,Asia/Seoul,41.18 degF,6300 %,,,,2023-03-21,2023,Tuesday,4.0652235467019775,3,20.257090183099116,22:12:12,22:32:27
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831da530>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-05 12:46:31 +0000,2023-04-05 13:14:33 +0000,CoreTraining,1681.2870700359344,sec,73.032 kcal,,,,4.5129 kcal/hr·kg,0.0,Asia/Seoul,49.676 degF,8400 %,,,,2023-04-05,2023,Wednesday,2.6062890020954863,4,28.021451167265575,12:46:31,13:14:33
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831da530>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-04-17 11:47:32 +0000,2023-04-17 12:35:23 +0000,CoreTraining,2871.187770962715,sec,153.466 kcal,,,,5.30865 kcal/hr·kg,0.0,Asia/Seoul,56.624 degF,5200 %,,,,2023-04-17,2023,Monday,3.2070211823563715,4,47.85312951604525,11:47:32,12:35:23
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831da530>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-06-28 13:18:11 +0000,2023-06-28 13:48:25 +0000,CoreTraining,1462.718712091446,sec,57.6546 kcal,,,,4.09485 kcal/hr·kg,0.0,Asia/Seoul,76.118 degF,8600 %,,,,2023-06-28,2023,Wednesday,2.3649632505581386,6,24.378645201524098,13:18:11,13:48:25
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831da530>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-06-29 13:37:05 +0000,2023-06-29 13:59:10 +0000,CoreTraining,1325.6044049263,sec,86.342 kcal,,,,6.1597 kcal/hr·kg,0.0,Asia/Seoul,,,,,,2023-06-29,2023,Thursday,3.908043742724303,6,22.093406748771667,13:37:05,13:59:10
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831da530>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-07-04 13:22:53 +0000,2023-07-04 13:47:56 +0000,CoreTraining,1235.3791499137878,sec,72.4758 kcal,,,,4.75178 kcal/hr·kg,0.0,Asia/Seoul,75.848 degF,9000 %,,,,2023-07-04,2023,Tuesday,3.5200108406422985,7,20.58965249856313,13:22:53,13:47:56
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831da530>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-13 22:52:12 +0000,2023-08-13 23:11:46 +0000,CoreTraining,1173.46497297287,sec,57.304 kcal,,,,4.97162 kcal/hr·kg,0.0,Asia/Seoul,78.8 degF,8300 %,,,,2023-08-13,2023,Sunday,2.9299894578783396,8,19.557749549547836,22:52:12,23:11:46
Heewon의 Apple Watch,9.3.1,"Watch5,9","<<HKDevice: 0x2831da530>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:9.3.1>",2023-08-21 13:01:09 +0000,2023-08-21 14:09:32 +0000,CoreTraining,4003.851131081581,sec,203.43 kcal,,,,5.06481 kcal/hr·kg,0.0,Asia/Seoul,81.734 degF,7800 %,,,,2023-08-21,2023,Monday,3.0485149423382243,8,66.73085218469302,13:01:09,14:09:32
